id,song,curator,publication,completion_date,accept_type,contribution_gbp,contribution_usd,completion_url,placement_type,created_at
eb174cfe-83f0-456d-be18-e688de088fc5,Great Riddance,Apollo,Apollo's Harp,2024-07-28T12:23:13+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2WXxP89Z5hWYUzt7eCm6nw,Playlist,2026-06-30T19:51:20.20172+00:00
3d33e7e1-df40-431f-8e1a-abe7bfa458ba,Great Riddance,Rádio Armazém,Radio Armazem,2024-07-28T14:03:20+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1TI6sNRZQOcKG66GBA2VXq,Playlist,2026-06-30T19:51:20.20172+00:00
adbf6079-4f76-4a0f-ac28-488d032d9540,Great Riddance,thoughtswordsaction,Thoughts Words Action,2024-07-31T07:39:03+00:00,Free,0.0,0.0,https://x.com/punkrockblog/status/1818551905821360617,Social,2026-06-30T19:51:20.20172+00:00
9c4e338d-3675-4349-938f-aa77f5110293,Great Riddance,oursoundmusic,Our Sound Music,2024-07-29T17:22:25+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/4V9xhIQYPoPsunqSo2freT,Playlist,2026-06-30T19:51:20.20172+00:00
775c664b-1d83-4445-b394-209420880461,Great Riddance,Dean K. Achea,Music and Entertainers,2024-07-28T18:45:11+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0G3chmW0aXqWFV9V7pu9zp,Playlist,2026-06-30T19:51:20.20172+00:00
f6b6e70f-edc2-4431-aa1d-96fb0c5c6464,Great Riddance,lacavernamx,lacaverna.net,2024-07-28T18:46:00+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1fbfloPfFTW82zZ5yDGnPZ,Playlist,2026-06-30T19:51:20.20172+00:00
fe3621fc-a48e-4c29-a0a2-963a25c6d81a,Great Riddance,Marco,Obliq____,2024-07-28T19:19:40+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/19q2Ryu5oIi5xDLCmx0erx,Playlist,2026-06-30T19:51:20.20172+00:00
0855fc39-bb8b-4582-aedf-eb4842393c87,Great Riddance,Dulaxi,Dulaxi,2024-07-28T19:26:11+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1kOznVxDM51egqGLyDrSuY,Playlist,2026-06-30T19:51:20.20172+00:00
bf7e3038-c7b6-44b9-99c4-d05229e9cc80,Great Riddance,Alessandro,European Indie Music Network,2024-07-29T16:34:13+00:00,Free,0.0,0.0,https://www.dropbox.com/scl/fi/v5snj2ch9a6v3w7ukaqv9/Socially-Acceptable-Great-Riddance.jpg?rlkey=kszxb9ts6bumhcekgdvoqfs4a&amp;st=ufhmj4z2&amp;dl=0,Social,2026-06-30T19:51:20.20172+00:00
fb8797db-fec6-4a98-ac58-fe927eb7153f,Great Riddance,Scott,Cheers To The Vikings,2024-08-12T01:30:51+00:00,Free,0.0,0.0,https://x.com/cheersvikings/status/1822807897287405895,Social,2026-06-30T19:51:20.20172+00:00
1909c7cf-b38d-4c10-936e-f26695d30c47,Great Riddance,extravafrench,Extravafrench,2024-07-29T12:47:46+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/25TXrQJPFNJQP09iFhHd08,Playlist,2026-06-30T19:51:20.20172+00:00
72c0e03b-ed63-4ffb-a520-f1d984794590,Great Riddance,violet,v:ølet,2024-07-29T12:46:14+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2cUNK5ZR8YIhI38SXtaIyL,Playlist,2026-06-30T19:51:20.20172+00:00
ab85c3e7-859f-4033-886e-f55a6413f5f7,Great Riddance,Tunesaround,tunesaround,2024-07-31T08:50:37+00:00,Paid,5.95,7.74,https://www.tunesaround.com/post/socially-acceptable-unveil-great-riddance,Blog,2026-06-30T19:51:20.20172+00:00
815c73ba-c368-4436-aa16-dd27a881adb7,Great Riddance,Lane S.,RockCharts.News,2024-07-29T12:52:15+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7DLjEJSnXbFPPeHGsgVzXi,Playlist,2026-06-30T19:51:20.20172+00:00
ad595e8c-0cb1-4e2e-a4bd-a0ec4dbd5bd1,Great Riddance,Lane S.,IndieRock.News,2024-07-29T12:51:41+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7ltx5lNfg8ntTij3JURvlv,Playlist,2026-06-30T19:51:20.20172+00:00
8a6dd527-27dd-44d5-a71f-fb194729707b,Great Riddance,Lane S.,PopHits.News,2024-07-29T12:51:08+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2f8UBLhwWHxBZne1UBV0bW,Playlist,2026-06-30T19:51:20.20172+00:00
0656a9cf-3909-484b-9413-67b699f0681d,Great Riddance,Allen Peterson,ALLEN PETERSON REVIEWS,2024-07-29T15:09:38+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/3gO1C8Af5KS89nfQm7nM1r,Playlist,2026-06-30T19:51:20.20172+00:00
c2efabb8-c628-424b-81e4-7fef2bcf6a8d,Great Riddance,Hany Nabil,Rock Era Magazine,2024-08-27T11:16:40+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2CjV8PPvNmUL8CBTZYMxEP,Playlist,2026-06-30T19:51:20.20172+00:00
01ce158d-91d1-418a-a9a9-e452648b1659,Great Riddance,George Skendros,Indiefferential Magazine,2024-07-29T16:39:32+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6an6lqcIRe7x5IPUULpN7l,Playlist,2026-06-30T19:51:20.20172+00:00
1a41fa2b-0407-40d5-b138-46e9e1b4fa10,Great Riddance,Lary Lima,Music For All,2024-07-29T19:06:18+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/57vSyy0t4s9MHNYFZEmsC6,Playlist,2026-06-30T19:51:20.20172+00:00
8fd51dd9-c700-43e3-ad3e-4d83082c5b86,Great Riddance,Gleison Junior,Roadie Music,2024-07-29T19:05:39+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7aLM6IhCrrQe3eYBzwkvwD,Playlist,2026-06-30T19:51:20.20172+00:00
5f949182-9413-4d43-9f28-ec2cde2f7b7c,Great Riddance,Victor Matheus,INDIEOCLOCK,2024-07-29T19:04:04+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/5eabjiwQXhihgN6X3xDhhT,Playlist,2026-06-30T19:51:20.20172+00:00
e7c0249c-3bcb-473b-b50a-fd12f55eba01,Great Riddance,TJPL Media Network,TJPL NEWS,2024-07-29T23:16:16+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/5bUDuWJc4uTuoaN04PGkhy,Playlist,2026-06-30T19:51:20.20172+00:00
75688f0a-1a0c-491e-b725-3d8cefbfbd08,Great Riddance,FVMusicBlog,FVMusicBlog,2024-07-31T08:25:14+00:00,Free,0.0,0.0,https://x.com/FVMusicBlog/status/1818563110342414699,Social,2026-06-30T19:51:20.20172+00:00
8d5c0ab1-1c5f-4c00-838e-bb2c382043cb,Great Riddance,Sambhav,Testing Melodies,2024-07-30T13:51:36+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7bKrbL1i3aQScUSINZFW5c,Playlist,2026-06-30T19:51:20.20172+00:00
2809b232-4e52-4562-9e19-6986ce3c0e6d,Great Riddance,iggymagazine,IGGY MAGAZINE,2024-08-10T10:56:20+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0wyV9awaAuCwDMPtFUvpOr,Playlist,2026-06-30T19:51:20.20172+00:00
3b11a6b0-0240-4092-93c7-68f37075f263,Great Riddance,Os Garotos de Liverpool,Os Garotos de Liverpool,2024-07-31T20:22:53+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/64TQrc3JcYUZuvHhRVYRI7,Playlist,2026-06-30T19:51:20.20172+00:00
3423bb23-0818-4839-aa1b-855c9a3e1bf2,Great Riddance,jessicamarinho,HBN,2024-08-01T02:11:23+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6k6gZdG3rCatlFCGhFtLf5,Playlist,2026-06-30T19:51:20.20172+00:00
39b28c4d-82a4-4e79-b70b-01e8225230f1,Great Riddance,Miles,"The Cage, powered by Cage Riot",2024-08-08T09:04:21+00:00,Free,0.0,0.0,https://www.instagram.com/stories/cageriot/3429713464061969654/,Social,2026-06-30T19:51:20.20172+00:00
2624c4e7-db3e-42ee-8566-3e5d3cbe0b08,Great Riddance,Miles,"The Cage, powered by Cage Riot",2024-08-08T09:04:21+00:00,Free,0.0,0.0,https://www.cageriot.com,Blog,2026-06-30T19:51:20.20172+00:00
b003ec90-fca0-45a2-8758-43e00bc21e72,Great Riddance,Mike Mineo,Obscure Sound,2024-08-01T13:40:38+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/54qVTEUA6XRpSEq85zwXUQ,Playlist,2026-06-30T19:51:20.20172+00:00
8b6fbbe9-f79c-4dfb-bd69-dcd264ebf284,Great Riddance,Plastic Magazine,Plastic Magazine,2024-08-13T18:39:01+00:00,Free,0.0,0.0,https://soundcloud.com/user-50423846/great-riddance-wav,Audio,2026-06-30T19:51:20.20172+00:00
37c81ad9-f706-451b-a3a7-1f671ba7c9b8,Great Riddance,Editor,Return Of Rock,2024-08-01T13:39:07+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2ftcLUA8vIGYB10GIciUUV,Playlist,2026-06-30T19:51:20.20172+00:00
a383870a-58ab-4205-ba38-91ee0fe714bb,Great Riddance,Vitali,Indie Dock Music Blog,2024-08-02T13:23:44+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2a38WzPCumUIO2Ak753X9n,Playlist,2026-06-30T19:51:20.20172+00:00
a8256806-0add-4da8-b2b3-f65659c24394,Great Riddance,Patrick Smith,Melody Lens Blog,2024-08-02T13:24:27+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/30ssHIDzJGehQ1LsoJTeNk,Playlist,2026-06-30T19:51:20.20172+00:00
0fb99a65-41db-4595-9cfc-0e8229a6db6f,Great Riddance,Pedro,Pigeon_opinion,2024-08-03T15:49:58+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/79LA21CTULnO2ygd6d9h8Z,Playlist,2026-06-30T19:51:20.20172+00:00
18171472-ca8a-4412-92f4-b58edd111842,Great Riddance,Elisa,vanilla.scents3,2024-08-03T15:48:36+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7KPesMJ2YFjVhJ2jm4ryIR,Playlist,2026-06-30T19:51:20.20172+00:00
debb3d2e-fb29-4037-8a38-558ce9fa7601,Great Riddance,Relive Footy,Relive Footy,2024-08-12T00:54:56+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1n0cGIA7IB7B77JTZ6JXNy,Playlist,2026-06-30T19:51:20.20172+00:00
a95e16b3-6f0d-45e1-bb25-8a83be7886df,Great Riddance,miguel,Miguel Medrano,2024-08-16T07:07:48+00:00,Free,0.0,0.0,https://www.instagram.com/stories/stfumigoo2acc/3435731059330121053?utm_source=ig_story_item_share&amp;igsh=endsYXFoeHc1aXls,Social,2026-06-30T19:51:20.20172+00:00
858926ea-87f5-4143-a0f0-588ceee84e42,Great Riddance,Matthew,Huskyshome,2024-08-12T00:51:51+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1PX8BaNPTlOtH26FYfxKHJ,Playlist,2026-06-30T19:51:20.20172+00:00
356ff23e-5738-4380-9127-f048b160b049,SH2BA,KIMU,KIMU,2026-03-07T00:41:59+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2PdSPlgh1Ra7QTNDRNNO4N,Playlist,2026-06-30T19:51:20.20172+00:00
4c6f1a91-8a09-41d0-aac3-06228a5dd34c,SH2BA,Chris,Music Arena GH,2026-03-18T01:38:56+00:00,Free,0.0,0.0,https://x.com/music_arenagh/status/2034082048617459815?s=20,Social,2026-06-30T19:51:20.20172+00:00
3dfe105e-c791-4531-9f55-77c8dd82c8d2,SH2BA,Ze Rock Radio,Ze Rock Radio,2026-03-07T06:05:09+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2btxwr04iI2awBjbATsOqo,Playlist,2026-06-30T19:51:20.20172+00:00
028ce51c-350c-49df-94b1-c94c32914d27,SH2BA,Senocular Media,Senocular Media,2026-03-07T06:05:46+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6QinjsSwH7zeHULCU91B7i,Playlist,2026-06-30T19:51:20.20172+00:00
ce6c4cc0-e77a-4a96-a60d-a27bc0fb1705,SH2BA,Andrea Smith,POPFAD MUSIC BLOG,2026-03-07T06:06:11+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1ujkm3UedpaWypFojhqYE3,Playlist,2026-06-30T19:51:20.20172+00:00
07472cd4-5019-46f3-ae67-54dc71baee14,SH2BA,Graham Peters,Hit Harmony Haven,2026-03-07T06:09:03+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2SU2dbTbTngibiXJONzv8M,Playlist,2026-06-30T19:51:20.20172+00:00
4de41a3f-6fb5-4ddd-8aa3-351268f68a8d,SH2BA,Jeremy Bregman,Savoy Truffle Tunes,2026-03-07T06:12:25+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1OqUSqneXrLR43gpgzSW4v,Playlist,2026-06-30T19:51:20.20172+00:00
1032858f-637f-432f-8226-0238e01675f5,SH2BA,Hannah Robinson,Little Garden,2026-03-07T06:12:45+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0KTZiV5N7Pg1xJxMypgg9v,Playlist,2026-06-30T19:51:20.20172+00:00
f9fe1b0e-71d2-47ee-a9d2-0a952dbd42f0,SH2BA,Amankwah Solomon,Swiispa,2026-03-07T06:13:10+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6eXKPs5tNGjIFuyFaKW1xa,Playlist,2026-06-30T19:51:20.20172+00:00
8b8bd09a-57c2-496f-8768-9cf3aa8a8b0b,SH2BA,Melody Arena,Melodyareana,2026-03-07T06:13:28+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0GviLlWkPKhIs13s7x2mIU,Playlist,2026-06-30T19:51:20.20172+00:00
bf036613-ffab-4cce-90b9-8dfe3c263247,SH2BA,lacavernamx,lacaverna.net,2026-03-07T06:13:51+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1fbfloPfFTW82zZ5yDGnPZ,Playlist,2026-06-30T19:51:20.20172+00:00
02f1b68e-93e6-40c1-9e64-647c743ae27d,SH2BA,Elvis Ampaabeng,Musikepool,2026-03-07T06:14:48+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6Z5uw7k6QDaMBgp6Xlln6T,Playlist,2026-06-30T19:51:20.20172+00:00
5d1d89b0-e239-4dc5-ae46-c24f642acfec,SH2BA,Monika Demmler,Dr Monika Demmler,2026-03-07T06:15:22+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0OQY33I0zPRjEPSo9RQLVN,Playlist,2026-06-30T19:51:20.20172+00:00
52ea05e6-1120-4045-b24f-eb966e4bc119,SH2BA,violet,ennuuii,2026-03-07T06:15:40+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2cUNK5ZR8YIhI38SXtaIyL,Playlist,2026-06-30T19:51:20.20172+00:00
4ae12ef2-88f6-46f2-a43e-104da30d7b5d,SH2BA,Tunesaround,tunesaround,2026-03-07T06:15:57+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1s5lRsIpf50EHTSZqhaRhb,Playlist,2026-06-30T19:51:20.20172+00:00
0ab7a3db-7e0b-4768-8f0e-2561305068ff,SH2BA,indiemusicflix,indiemusicflix,2026-03-07T06:16:11+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/3iOkw4AkzYipiYJB2tY5An,Playlist,2026-06-30T19:51:20.20172+00:00
48662386-4381-4f5a-91be-7cbaf8032f66,SH2BA,KMasters,KMasters - Music Station,2026-03-07T06:16:34+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1T5wIPdfK8jhtHKkZed2Cu,Playlist,2026-06-30T19:51:20.20172+00:00
0487362a-be67-47b6-899a-23c3cbf1ddd6,SH2BA,Luke,musicaldimension8d,2026-03-07T06:16:52+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0C16G1w2VCfgH64wf4BNX5,Playlist,2026-06-30T19:51:20.20172+00:00
6109834e-d2ba-4eee-9cc2-e775eff54641,SH2BA,Falcodice,Falcodice,2026-03-07T06:17:14+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/11pvQmu7iVVU35VQuzsDyi,Playlist,2026-06-30T19:51:20.20172+00:00
b73ba31c-05a9-4669-bf14-92a304013673,SH2BA,Sambhav,Testing Melodies,2026-03-07T14:51:30+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/5tNBzCWNyauaHxBFwe9p11,Playlist,2026-06-30T19:51:20.20172+00:00
716f5af5-91d2-44a0-aaad-e432a2eda4fb,SH2BA,Sambhav,Testing Melodies,2026-03-07T14:51:47+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7bKrbL1i3aQScUSINZFW5c,Playlist,2026-06-30T19:51:20.20172+00:00
8abd0d2d-9709-4c74-ae84-fe9b609928b1,SH2BA,Chris Mariotti,Edgar Allan Poets,2026-03-07T14:55:37+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/3VPeTj2j9VGgdpyVilKA0I,Playlist,2026-06-30T19:51:20.20172+00:00
e6c959ae-cec4-4af8-bbd3-1ad6090bed5f,SH2BA,Good Music Radar,Good Music Radar,2026-03-07T15:02:13+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1WgmzffsZ6cR096DBsm0Ts,Playlist,2026-06-30T19:51:20.20172+00:00
d20dc686-58e6-410a-a749-ae8c692db650,SH2BA,Head Editor,Lost in the Manor,2026-03-07T15:02:30+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6OdaaioHy6LATyahpjIJ2s,Playlist,2026-06-30T19:51:20.20172+00:00
b65fb259-7064-4340-b8d2-042801954e8b,SH2BA,Gabriel,Mesmerized Mag,2026-03-07T15:02:39+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1b9cCANbn5uqylcTb5hruz,Playlist,2026-06-30T19:51:20.20172+00:00
a0261d28-8ca6-47f5-a2f8-8d49a12e65d9,SH2BA,Greg,BOPS,2026-03-07T15:02:48+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6DmLoXX8prf5myKp2O2yvL,Playlist,2026-06-30T19:51:20.20172+00:00
6090b56e-dc51-4a2e-bea1-b0f058183aaa,SH2BA,Mohit Chandani,Muse Chronicle,2026-03-07T15:03:03+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1o3jZLt7pZewd2MA1lLNcB,Playlist,2026-06-30T19:51:20.20172+00:00
7ab8b34d-15d8-4a95-a203-02f87dc99de7,SH2BA,Leela,The Whistling Traveller,2026-03-07T15:03:31+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/4VXYhPoFDJyjM4autJB1MW,Playlist,2026-06-30T19:51:20.20172+00:00
d38a00f9-b267-4367-bcdc-0f7f0b26510d,SH2BA,Vitali,Indie Dock Music Blog,2026-03-07T15:03:43+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2a38WzPCumUIO2Ak753X9n,Playlist,2026-06-30T19:51:20.20172+00:00
1264f6d5-07bf-4285-8102-db80c65ba62a,SH2BA,Manuel Bärtle,NeverGrownUp-Playlists,2026-03-07T15:04:05+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/57vGsXBFrYKFEvoevAlKvN,Playlist,2026-06-30T19:51:20.20172+00:00
d2b8b817-8bc4-4e1d-a0e2-45c9df21e4df,SH2BA,Apollo,Apollo's Harp,2026-03-07T15:04:16+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6koJjmlAwC5SVgDYun635T,Playlist,2026-06-30T19:51:20.20172+00:00
6e4e537a-03ac-47ea-bf1a-3ddb140f74fe,SH2BA,Akuwa Atta,Euphony BlogNet,2026-03-07T15:04:28+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/3HmIZm66yyYwQBqAZZbLhN,Playlist,2026-06-30T19:51:20.20172+00:00
04a08d65-a369-45c9-ae84-285e2a3642a6,SH2BA,Cheeran Zoe,DE OCHTENDSCHIJN,2026-03-07T15:04:37+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/5gaad59b49CmLpyE5Bkrgk,Playlist,2026-06-30T19:51:20.20172+00:00
55a14249-f5b6-4ed8-8977-15b3698002ba,SH2BA,Javi Radiobreo,Javi Radiobreo,2026-03-07T15:04:51+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2QDm4No4WkjOXPbgpq69XX,Playlist,2026-06-30T19:51:20.20172+00:00
73e48a8a-1802-4332-b80b-9280461ebaf7,SH2BA,Project Timbre,Project Timbre,2026-03-07T15:07:48+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/4k2OosQ0w4iexAoz4krODH,Playlist,2026-06-30T19:51:20.20172+00:00
3a3fd01e-9d63-4197-a2cd-b040229ea81b,SH2BA,Jane Ordas,The Gatekeeper Space,2026-03-07T15:07:59+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1gaiAaP1jurdkjzStX0SU9,Playlist,2026-06-30T19:51:20.20172+00:00
b31d1b3b-bbd5-4615-bbf5-2d0a26887b08,SH2BA,Al Sangga,Alte Magazine,2026-03-07T15:08:11+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/6TRjoZvI4hhw9JIAzyc8mX,Playlist,2026-06-30T19:51:20.20172+00:00
6d01a662-0e73-47b3-aad7-ee0bcaf75d0e,SH2BA,Angel Aranda,Indie Now,2026-03-11T13:32:09+00:00,Free,0.0,0.0,https://www.instagram.com/stories/indienownow/3850502477867453571/,Social,2026-06-30T19:51:20.20172+00:00
73f9c91f-8003-4c51-be3f-c596201e9e81,SH2BA,FVMusicBlog,FVMusicBlog,2026-03-07T15:08:30+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1qMvXpFN5XA3rn0FPm1P8n,Playlist,2026-06-30T19:51:20.20172+00:00
a7279030-427e-4eef-97e4-fc344889ba51,SH2BA,Loop Solitaire,Loop Solitaire,2026-03-07T15:08:39+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/3pE4TrTQO9mBCJ246rt6EE,Playlist,2026-06-30T19:51:20.20172+00:00
d24de9c9-b692-4cd6-917e-5b10999ddf12,SH2BA,Elvis Ampaabeng,HailTunes,2026-03-07T18:59:29+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2tmNYYqGLB9bcJcxHNM8QP,Playlist,2026-06-30T19:51:20.20172+00:00
03d1a7be-56f1-4e8e-843f-23363dc87d2b,SH2BA,Mena,Rock Era Magazine,2026-03-07T18:59:43+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/4KA2LZp0qjzqPtQybZV9qA,Playlist,2026-06-30T19:51:20.20172+00:00
de5a15f3-4487-493d-b19b-53031df60f60,SH2BA,vishalnaidu,Sinusoidal Music,2026-03-07T18:59:53+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/4P5ddy0gj2XDyIHSuyTQXt,Playlist,2026-06-30T19:51:20.20172+00:00
67560d65-3336-48e7-a554-2e74ce52eed8,SH2BA,Miruna Bosoi,Yokai Circle,2026-03-07T19:00:03+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0ie7SOQjnDYy6qB0NFy7Nq,Playlist,2026-06-30T19:51:20.20172+00:00
74424b71-eba2-42e7-b00a-f76997c03155,SH2BA,Simion Cristian Alexandru,Dizzy Boy,2026-03-07T19:00:12+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/1gv77WM19spPYZ4OmC5T7X,Playlist,2026-06-30T19:51:20.20172+00:00
a65ecc3b-1c2c-4d33-a428-cd134e410301,SH2BA,Radmila,Rocky,2026-03-07T20:33:26+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7KUDeTfNnRCb31v9htJ2l7,Playlist,2026-06-30T19:51:20.20172+00:00
11d064d9-896e-46ba-a4c6-b4e5e9feef89,SH2BA,Meikhel,M.E.I. News,2026-03-07T20:33:40+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2czKeh7FshbSwSGIuE1dzB,Playlist,2026-06-30T19:51:20.20172+00:00
486c8dfd-d117-459c-bad7-b68d33402e44,SH2BA,Fernando Triff,1111CR3W,2026-03-08T18:56:45+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/2y4A0gatH2SJoQQdBAQPAO,Playlist,2026-06-30T19:51:20.20172+00:00
8f5a1913-ad6c-445c-9aeb-fc846b137fe7,SH2BA,thoughtswordsaction,Thoughts Words Action,2026-03-09T07:58:50+00:00,Free,0.0,0.0,https://x.com/punkrockblog/status/2030916173563310238,Social,2026-06-30T19:51:20.20172+00:00
c9a0ec16-bb45-41ff-a9bd-e3bb2c4eee7f,SH2BA,Lary Lima,Music For All,2026-03-08T18:56:17+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/5EvKLJA3LQjAyrSWFg46yS,Playlist,2026-06-30T19:51:20.20172+00:00
e44d4277-20f2-4baa-859f-1bdfb4f92f44,SH2BA,Dave Franklin,The Big Takeover,2026-03-08T18:56:26+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/3iqKvRFHoIWLX4fBi2Pi9u,Playlist,2026-06-30T19:51:20.20172+00:00
f5b1d3ae-6643-4c56-9e6c-b217751639c7,SH2BA,Gleison Junior,Roadie Music,2026-03-08T18:56:03+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7jvysxMS0Sl1lPGj66EV5w,Playlist,2026-06-30T19:51:20.20172+00:00
a7f5258b-d59d-4d5d-a223-4a467eb81573,SH2BA,Dulaxi,Dulaxi,2026-03-08T18:55:55+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7127vwNX9hEMJWN3K0OxTt,Playlist,2026-06-30T19:51:20.20172+00:00
a14fe68e-6ee8-4f29-81e0-42f90e0b71a1,SH2BA,The Interviewist,The Interviewist,2026-03-08T18:55:46+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/5XDkslqLXPzmLVEnc7y5wu,Playlist,2026-06-30T19:51:20.20172+00:00
15a9c675-91e2-49fc-ba38-ecd416645971,SH2BA,iggymagazine,IGGY MAGAZINE,2026-03-08T18:55:36+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0wyV9awaAuCwDMPtFUvpOr,Playlist,2026-06-30T19:51:20.20172+00:00
64050d49-ba86-4266-81a1-235f38134f38,SH2BA,Nami,Introvert Disco,2026-03-08T18:55:24+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/33vgVKgT8LQvlBcgvmTqLG,Playlist,2026-06-30T19:51:20.20172+00:00
89a84b56-6687-4f5c-bb9a-e66564e4abc7,SH2BA,Valeria,Atlas De Música,2026-03-08T23:35:55+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/4d3pr2Eq39neQ25urI5Rf2,Playlist,2026-06-30T19:51:20.20172+00:00
c470557d-7079-4d76-b441-e97952aa5912,SH2BA,extravafrench,Extravafrench,2026-03-08T23:35:43+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/25TXrQJPFNJQP09iFhHd08,Playlist,2026-06-30T19:51:20.20172+00:00
67f04b77-56bb-4bfb-bb3b-4e61ac826a46,SH2BA,BuzzyBand,Buzzy Band,2026-03-09T01:13:20+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/7u2eMcUjlYwp2sCVtPeFDL,Playlist,2026-06-30T19:51:20.20172+00:00
6775df97-c963-4156-af88-ecb7a7836ff6,SH2BA,Kristine,Hella Fuzz,2026-03-09T03:53:04+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/13giGwgbqDwFp87V3GlOB0,Playlist,2026-06-30T19:51:20.20172+00:00
64691ed0-7636-479c-95ce-3f9fb6de8d4d,SH2BA,Federico Nico Berardi,Dolce Brano,2026-03-09T15:13:44+00:00,Free,0.0,0.0,https://open.spotify.com/playlist/0n4T4qPoeI8eGM9qt3QYEa,Playlist,2026-06-30T19:51:20.20172+00:00
